f94dc588-3a91-41dd-a5d5-3b27687d7fc6,9d8236ed-a86d-4064-a108-d3bd6863e424,2bc1ddbb-2cb1-4908-9967-e82531b656ea,500000,2025-02-15 06:52:12.063000 +00:00,2025-02-15 06:52:12.063000 +00:00
b05e3307-0d69-4078-b0bb-7fcfc77c5c53,b3967bc2-7a86-4044-9581-4a88b94fd4a2,0e02b52c-6f36-45f5-890e-fa46609110be,3500000,2025-02-15 06:52:12.197000 +00:00,2025-02-15 06:52:12.197000 +00:00
66efc8d2-1296-48ad-80d7-eea7ef1ad50d,b3967bc2-7a86-4044-9581-4a88b94fd4a2,bf44f324-6849-493d-a152-938fe7cbb8db,2200000,2025-02-15 06:52:12.197000 +00:00,2025-02-15 06:52:12.197000 +00:00
3bebba66-aa5a-4162-9fb0-f61c0f256670,b3967bc2-7a86-4044-9581-4a88b94fd4a2,28946da2-694a-4446-b802-0d5a71a56c9a,1000000,2025-02-15 06:52:12.197000 +00:00,2025-02-15 06:52:12.197000 +00:00
864797c6-195c-45e8-b6a4-364c7d887a94,b3967bc2-7a86-4044-9581-4a88b94fd4a2,2bc1ddbb-2cb1-4908-9967-e82531b656ea,600000,2025-02-15 06:52:12.197000 +00:00,2025-02-15 06:52:12.197000 +00:00
2f645940-1838-40c4-a5e9-bbbf46467dda,ff0460b5-b03f-4d63-9e60-abb535c6916b,0e02b52c-6f36-45f5-890e-fa46609110be,1800000,2025-02-15 06:52:12.325000 +00:00,2025-02-15 06:52:12.325000 +00:00
ad973011-0a2d-4e2b-bcbe-4840078ec70e,ff0460b5-b03f-4d63-9e60-abb535c6916b,bf44f324-6849-493d-a152-938fe7cbb8db,1200000,2025-02-15 06:52:12.325000 +00:00,2025-02-15 06:52:12.325000 +00:00
a5a5be47-f2c0-41d8-a68d-51c04a1dcc51,ff0460b5-b03f-4d63-9e60-abb535c6916b,28946da2-694a-4446-b802-0d5a71a56c9a,600000,2025-02-15 06:52:12.325000 +00:00,2025-02-15 06:52:12.325000 +00:00
fcb531e3-4e97-4638-8ed3-c8570b782882,ff0460b5-b03f-4d63-9e60-abb535c6916b,2bc1ddbb-2cb1-4908-9967-e82531b656ea,400000,2025-02-15 06:52:12.325000 +00:00,2025-02-15 06:52:12.325000 +00:00
11396d94-7d67-45a3-8c20-850fa723d714,366bda88-d22a-483c-a7c4-c21152bc2cb3,0e02b52c-6f36-45f5-890e-fa46609110be,2700000,2025-02-15 06:52:12.450000 +00:00,2025-02-15 06:52:12.450000 +00:00
0769e00b-8f24-4f84-8051-9af30b3ddf5a,366bda88-d22a-483c-a7c4-c21152bc2cb3,bf44f324-6849-493d-a152-938fe7cbb8db,1600000,2025-02-15 06:52:12.450000 +00:00,2025-02-15 06:52:12.450000 +00:00
97ad1cd4-7fd4-4188-afea-749ab0f1681c,366bda88-d22a-483c-a7c4-c21152bc2cb3,28946da2-694a-4446-b802-0d5a71a56c9a,800000,2025-02-15 06:52:12.450000 +00:00,2025-02-15 06:52:12.450000 +00:00
dbd0feb3-81ab-4333-8cb7-b561c94da6b9,366bda88-d22a-483c-a7c4-c21152bc2cb3,2bc1ddbb-2cb1-4908-9967-e82531b656ea,500000,2025-02-15 06:52:12.450000 +00:00,2025-02-15 06:52:12.450000 +00:00
43be7d35-adda-463b-becc-bbdb4bef98b6,3d4b5b84-ccc1-4388-a29a-c2ebac011655,0e02b52c-6f36-45f5-890e-fa46609110be,3000000,2025-02-15 06:52:12.578000 +00:00,2025-02-15 06:52:12.578000 +00:00
fac7bd36-48c3-436f-b371-f02826d90017,3d4b5b84-ccc1-4388-a29a-c2ebac011655,bf44f324-6849-493d-a152-938fe7cbb8db,2000000,2025-02-15 06:52:12.578000 +00:00,2025-02-15 06:52:12.578000 +00:00
6259f4c6-4502-4a14-8394-a076574edd68,3d4b5b84-ccc1-4388-a29a-c2ebac011655,28946da2-694a-4446-b802-0d5a71a56c9a,1000000,2025-02-15 06:52:12.578000 +00:00,2025-02-15 06:52:12.578000 +00:00
d4b95b11-e0e4-423d-9957-dc6c21ed5c81,3d4b5b84-ccc1-4388-a29a-c2ebac011655,2bc1ddbb-2cb1-4908-9967-e82531b656ea,700000,2025-02-15 06:52:12.578000 +00:00,2025-02-15 06:52:12.578000 +00:00
7b17a54d-dd7d-40eb-8ef4-671f36950962,8c1c4333-a2f9-4ef6-83da-7d2948989f42,0e02b52c-6f36-45f5-890e-fa46609110be,2700000,2025-02-15 06:52:12.705000 +00:00,2025-02-15 06:52:12.705000 +00:00
bff03eac-f92c-45d3-a8a4-82154d3397b4,8c1c4333-a2f9-4ef6-83da-7d2948989f42,bf44f324-6849-493d-a152-938fe7cbb8db,1600000,2025-02-15 06:52:12.705000 +00:00,2025-02-15 06:52:12.705000 +00:00
7ec5f1ee-cc13-4384-9cb6-746cd9ed1ec8,8c1c4333-a2f9-4ef6-83da-7d2948989f42,28946da2-694a-4446-b802-0d5a71a56c9a,800000,2025-02-15 06:52:12.705000 +00:00,2025-02-15 06:52:12.705000 +00:00
93a4cada-060a-4ce4-b401-21b97eebc9d8,8c1c4333-a2f9-4ef6-83da-7d2948989f42,2bc1ddbb-2cb1-4908-9967-e82531b656ea,500000,2025-02-15 06:52:12.705000 +00:00,2025-02-15 06:52:12.705000 +00:00
4c18a08a-0ffa-40ab-a2a5-c4c3a8a18806,a6ddf04f-2626-4de7-88f2-0c4c11ab259b,0e02b52c-6f36-45f5-890e-fa46609110be,3000000,2025-02-15 06:52:12.818000 +00:00,2025-02-15 06:52:12.818000 +00:00
8768dc2f-ee70-4352-87ab-7cb51d269cb9,a6ddf04f-2626-4de7-88f2-0c4c11ab259b,bf44f324-6849-493d-a152-938fe7cbb8db,2000000,2025-02-15 06:52:12.818000 +00:00,2025-02-15 06:52:12.818000 +00:00
1fd351a8-5f9e-4e85-8512-5cf17d7ff9cc,a6ddf04f-2626-4de7-88f2-0c4c11ab259b,28946da2-694a-4446-b802-0d5a71a56c9a,1000000,2025-02-15 06:52:12.818000 +00:00,2025-02-15 06:52:12.818000 +00:00
6ad35a0f-e4da-4e15-bc56-3f8cfb1fd757,a6ddf04f-2626-4de7-88f2-0c4c11ab259b,2bc1ddbb-2cb1-4908-9967-e82531b656ea,700000,2025-02-15 06:52:12.818000 +00:00,2025-02-15 06:52:12.818000 +00:00
71c2f2cd-b28c-4bdd-ac26-bcd9cc4b48e3,6add4766-144f-4b99-bda7-3fcf2e1a86a6,0e02b52c-6f36-45f5-890e-fa46609110be,2500000,2025-02-15 06:52:12.941000 +00:00,2025-02-15 06:52:12.941000 +00:00
2a309ec9-03c4-4a1c-a7dc-a0c6311db01a,6add4766-144f-4b99-bda7-3fcf2e1a86a6,bf44f324-6849-493d-a152-938fe7cbb8db,1500000,2025-02-15 06:52:12.941000 +00:00,2025-02-15 06:52:12.941000 +00:00
928f245b-e7db-42d1-96bd-e9e8439aa44e,6add4766-144f-4b99-bda7-3fcf2e1a86a6,28946da2-694a-4446-b802-0d5a71a56c9a,900000,2025-02-15 06:52:12.941000 +00:00,2025-02-15 06:52:12.941000 +00:00
ec27b937-3bb0-4c47-a17c-eb688fa501c4,6add4766-144f-4b99-bda7-3fcf2e1a86a6,2bc1ddbb-2cb1-4908-9967-e82531b656ea,600000,2025-02-15 06:52:12.941000 +00:00,2025-02-15 06:52:12.941000 +00:00
